wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Testis_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI
167.0,0.0,0.0,537.31129,-0.4961,57.4689,7.95499,0.0,0.494209116,0.0,0.824708164,0.999999616,5.85644216
24.0,0.0,0.0,123.58507,0.1733,7.48691,0.790368,0.0,0.0,0.0,0.728550792,0.98258787,11.69182943
521.0,0.0,0.0,913.18144,-0.4321,3.74621,8.00556,0.0,0.442034071,0.0,0.714798927,0.999889995,3.81588039
32.0,0.0,0.0,71.76069,0.2634,0.484081,0.856897,0.0,0.0,0.0,0.774301469,0.999978751,3.75626441
61.0,1.0,0.0,173.55232,0.4484,0.790484,1.13664,0.0,0.855397621,0.0,0.714407027,0.31472413,14.76606971
39.0,0.0,0.0,532.76648,-0.2262,6.15963,4.13522,0.0,0.0,0.0,0.369423717,0.106847942,1.74820254
1000.0,1.0,0.0,11.36951,-0.2937,7.77762,0.812116,0.615881762,0.0,0.0,0.48572822550000005,0.24876763877653485,2.92856602
113.0,1.0,1.0,5.61975,0.5171,0.0808569,0.177921,0.0,0.0,0.0,0.565498233,0.126993746,2.92012308
53.0,0.0,0.0,200.0252,-0.2653,0.19302,0.481007,0.0,0.0,0.0,0.716944396,0.999535087,4.77313532
61.0,0.0,0.0,22.58422,0.3521,76.3724,194.016,0.0,0.0,0.0,0.745582581,0.991027965,6.70370701
958.0,0.0,0.0,5734.22375,-0.4264,32.6971,39.3658,0.0,0.0,0.0,0.571837127,0.999994425,3.35283215
32.0,0.0,0.0,2694.09373,-0.194,0.0,0.177636,0.0,0.0,0.0,0.111908376,0.017072106,1.98841355
88.0,0.0,0.0,50.28346,0.3964,0.0,0.0,0.0,0.0,0.0,0.123297259,0.023274211,1.98717466
101.0,0.0,0.0,160.69859,-0.2458,0.0,0.103706,0.0,0.0,0.0,0.123297259,0.532856912,1.98717466
170.0,0.0,0.0,370.17865,0.3065,0.0,0.0,0.0,0.0,0.0,0.111908376,0.00547083,1.98841355
28.0,1.0,0.0,654.09994,-0.4081,49.6503,7.04122,0.957427108,0.0,0.0,0.485596061,2.59266e-16,20.630263
27.0,0.0,0.0,1102.81114,-0.2385,63.36335324000001,49.61357570000002,0.0,0.0,0.0,0.132359073,0.002925351,4.52859362
46.0,0.0,0.0,175.30019,-0.272,13.2231,31.1575,0.76088591,0.0,0.0,0.824708164,0.990896287,6.91609969
6437.0,0.0,0.0,7952.87694,0.6727,80.3908,68.1228,0.0,0.0,0.0,0.273053437,0.998848724,9.68123578
51.0,0.0,0.0,121.12067,0.5027,36.7942,37.4156,0.0,0.477882401,0.0,0.654942453,0.232913565,4.52819492
862.0,0.0,0.0,48.85088,-0.5253,27.1536,36.5321,0.0,0.465944823,0.0,0.824708164,0.999736598,6.61160851
325.0,0.0,0.0,4302.22642,0.4471,1.79092,7.67509,0.0,0.0,0.0,0.565020561,4.68265e-05,27.47563542
34.0,1.0,0.0,40.92143,-0.3182,237.898,89.6183,0.0,0.0,0.0,0.700975537,0.950092967,9.69401325
1167.0,0.0,0.0,4.23961,0.6824,147.746,16.9054,0.0,0.0,0.0,0.767147124,0.022432784,2.93755893
50.0,0.0,0.0,3.53068,-0.6337,163.6925540999999,76.32762260000001,0.06519279662,0.10528090458999997,0.0,0.66846288397,0.6020537288365205,20.132283976499995
45.0,0.0,0.0,1715.16552,-0.3807,27.3257,44.4973,0.0,0.0,0.0,0.650545239,0.739578311,8.26567547
1040.0,1.0,0.0,140.44703,-0.3382,1.57504,0.921413,0.0,0.0,0.0,0.743839204,2.19309e-08,12.90950108
712.0,0.0,0.0,264.93653,-0.2642,0.349282,1.47414,0.894080968,0.395367293,0.0,0.597733259,1.43928e-06,5.8717989
1.0,1.0,0.0,4524.99996,0.019368999999999973,14.8533,15.5602,0.0,0.0,0.0,0.37917918,2.45516e-07,1.99733796
21.0,1.0,2.0,324.5184,-0.1934,0.0,0.658488,0.0,0.0,0.0,0.501750886,0.00870273,1.74820254
58.0,0.0,0.0,1618.50988,0.505,0.0,0.0,0.0,0.0,0.0,0.13264360526000002,0.04493389457851662,1.99932516
57.0,0.0,0.0,4.81382,-0.4319,0.0888322,0.131827,0.0,0.0,0.0,0.4187291530299999,0.22120949395001493,1.9940426
1.0,1.0,0.0,5098.77916,-0.06741400000000002,0.0888147,0.428808,0.0,0.558572271,0.0,0.495365709,1.27599e-17,7.02337534
1.0,0.0,0.0,108.56923,0.03962500000000004,0.18153,2.69373,0.957427108,0.0,0.0,0.631864309,0.000145766,5.87436508
31.0,0.0,0.0,2287.01575,-0.178,2.94032,32.7457,0.0,0.0,0.0,0.781591654,1.33081e-23,2.98610432
40.0,0.0,0.0,547.26349,-0.3687,39.4992,81.3088,0.0,0.0,0.0,0.792072892,0.999998877,7.54165982
784.0,0.0,0.0,3780.70014,0.5874,0.0,1.51697,0.0,0.0,0.0,0.111908376,0.087453851,0.0
37.0,0.0,0.0,11.36697,-0.4375,50.4535,79.8628,0.0,0.0,0.0,0.432313383,0.339536516,2.00140612
256.0,0.0,0.0,27.09868,-0.4045,37.3734,48.6447,0.0,0.0,0.0,0.320700407,0.047137034,5.62602042
102.0,1.0,1.0,42.02222,0.3845,2.24275,4.1627,0.0,0.899703515,0.0,0.824708164,0.999966646,7.68047773
656.0,0.0,0.0,133.06333,-0.5093,0.0,1.11565,0.0,0.0,0.0,0.444330692,0.140552619,0.0
32.0,1.0,0.0,363.12652,0.2836,13.4901,13.1943,0.957427108,0.882196062,0.0,0.636561334,2.21161e-05,9.79939448
52.0,0.0,0.0,203.86765,0.3503,3.40164,4.39466,0.0,0.0,0.0,0.2935554768200001,0.058399259691677245,1.99992573
1.0,1.0,0.0,1308.42229,0.07042699999999999,2.0292,13.3073,0.0,0.89609491,0.0,0.244530007,0.016931635,6.90823393
1.0,1.0,2.0,41.12591,0.005317000000000003,0.14807,0.583287,0.0,0.0,0.0,0.181705475,0.00038006,2.83811816
45.0,1.0,0.0,1510.90255,0.2257,90.994,3.86741,0.0,0.932800606,0.0,0.711480618,0.000172509,3.98295932
39.0,1.0,0.0,1772.52944,0.5137,2.52281,0.99814,0.0,0.853179975,0.0,0.622939706,0.003099263,3.99033126
305.0,0.0,0.0,3330.11414,-0.3613,13.5656,4.84516,0.0,0.0,0.0,0.575230479,4.52405e-11,3.8377306
257.0,0.0,0.0,7029.68062,-0.4635,0.30181,2.34743,0.0,0.545722407,0.0,0.653915465,0.947798762,10.93726445
74.0,0.0,0.0,1330.90849,-0.1726,13.6071,7.69615,0.0,0.0,0.0,0.762403488,0.991172158,4.62651381
80.0,0.0,0.0,602.61593,-0.3719,39.2225,44.0492,0.0,0.0,0.0,0.638582647,0.052197863,0.0
650.0,1.0,0.0,4347.97507,-0.2948,19.77,29.5574,0.0,0.431381082,0.0,0.229989916,8.58988e-08,7.6323214
71.0,0.0,0.0,8.43166,-0.3434,1.97616,1.47809,0.0,0.0,0.0,0.146139458,0.017329039,2.0930940973000003
19.0,1.0,0.0,2304.1461,0.2505,0.00719869,2.53345,0.0,0.0,0.0,0.45271197,4.20778e-05,14.75014718
998.0,0.0,0.0,1919.79326,-0.5045,0.0,0.0283906,0.0,0.0,0.0,0.111908376,0.007138452,0.0
19.0,0.0,0.0,1835.21965,-0.2854,0.0,16.648,0.0,0.0,0.0,0.170125708,1.5923e-08,1.74820254
110.0,0.0,0.0,10099.65241,-0.4135,0.0,0.0,0.0,0.0,0.0,0.146139458,0.044375651,0.0
1.0,0.0,0.0,2713.21922,-0.030557000000000004,0.0,0.0654694,0.0,0.0,0.0,0.25535503,0.712159403,0.0
95.0,0.0,0.0,118.03568,0.3936,0.0,0.0,0.0,0.0,0.0,0.123297259,0.015283314,0.0
19.0,0.0,0.0,650.65007,-0.1345,0.0720918,2.02284,0.0,0.0,0.0,0.111908376,0.001867748,0.0
178.0,0.0,0.0,2290.45899,0.5922,0.0561926,0.110064,0.0,0.0,0.0,0.111908376,6.39177e-05,0.0
46.0,0.0,0.0,239.02977,0.3589,0.0,0.0,0.0,0.0,0.0,0.146139458,6.75518e-05,0.0
53.0,0.0,0.0,2179.08089,0.3499,2.05628,0.958143,0.0,0.0,0.0,0.146139458,3.29465e-05,1.98266541
272.0,0.0,0.0,4882.5213,-0.3774,0.0,0.0,0.0,0.0,0.0,0.111908376,0.001920531,1.98266541
187.0,0.0,0.0,4489.11023,-0.3416,0.0,0.0910709,0.0,0.0,0.0,0.111908376,9.27165e-07,1.98266541
92.0,0.0,0.0,2006.35393,-0.4847,0.0,0.0,0.0,0.0,0.0,0.144167379,0.017981897,0.0
149.0,0.0,0.0,235.93423,0.4266,10.1449,24.6983,0.0,0.0,0.0,0.579714477,0.988642484,4.356235048000001
68.0,0.0,0.0,41.40219,0.359,0.885336,0.496205,0.0,0.497331948,0.0,0.455463469,4.63835e-07,3.27505451
82.0,0.0,0.0,216.58313,-0.3275,0.0,0.907013,0.0,0.0,0.0,0.22862041,0.001881242,2.99226437
1529.0,0.0,0.0,1247.40878,0.5461,0.0,0.0,0.0,0.0,0.0,0.146139458,0.007572397,1.86907763
96.0,1.0,1.0,48.90667,-0.5545,4.64491,4.75542,0.0,0.0,0.0,0.80871886,0.998485351,2.99056035
166.0,1.0,1.0,1086.94608,-0.2903,0.16086,1.75341,0.957427108,0.0,0.0,0.527515531,4.16725e-31,0.0
745.0,0.0,0.0,40.97898,-0.5346,11.0839,18.0719,0.0,0.0,0.0,0.54646343,0.730656355,2.96331746
597.0,1.0,0.0,1899.16799,-0.4488,9.08769,0.91261,0.957427108,0.0,0.0,0.746229529,0.106612096,1.99962367
41.0,1.0,1.0,426.62286,-0.4491,22.3949,7.18509,0.0,0.0,0.0,0.640711069,0.003390906,0.0
244.0,1.0,1.0,317.57217,0.3022,30.8388,30.097,0.0,0.0,0.0,0.650558949,0.713477057,1.99992492
36.0,0.0,0.0,16.87911,-0.4523,21.6651,4.24083,0.0,0.0,0.0,0.737545311,0.969061049,8.90483434
129.0,1.0,1.0,599.71226,-0.3671,89.1068,12.3471,0.0,0.494209116,0.0,0.852899194,0.99987673,10.79929478
14.0,0.0,0.0,289.79879,0.6378,247.283,67.348,0.0,0.0,0.0,0.693781972,0.875748962,3.66240179
783.0,1.0,2.0,1363.72417,-0.4597,45.1429,2.14859,0.0,0.477894065,0.0,0.833875239,0.884782623,2.94475488
609.0,0.0,0.0,15.56557,-0.5123,1.81364,1.83402,0.0,0.0,0.0,0.209607884,0.664117315,3.97250131
35.0,0.0,0.0,76.83464,0.2222,17.0934,43.0607,0.0,0.0,0.0,0.71511656,1.40586e-06,1.99990361
47.0,0.0,0.0,1373.0383769000002,-0.312,0.221323,1.39554,0.09398242249000001,0.09789865068999999,0.0,0.48791478990000003,0.13816851030196553,5.95345819
35.0,0.0,0.0,3481.90583,-0.2666,0.0469471,4.34285,0.0,0.0,0.0,0.250911236,6.57114e-17,9.90845216
56.0,0.0,0.0,22.08097,0.4133,3.03872,6.81154,0.0,0.0,0.0,0.348049432,3.64893e-11,4.93580207
19.0,0.0,0.0,81.7627,-0.3874,17.8625,19.3525,0.0,0.0,0.0,0.275690168,0.000143297,2.87341017
18.0,0.0,0.0,134.29607,0.2175,0.0,0.0867021,0.0,0.0,0.0,0.33450343446,0.15255697090676118,4.81544009
35.0,0.0,0.0,15.56407,-0.3834,18.1338,30.8434,0.0,0.514240382,0.0,0.794491291,0.985449561,4.90475214
651.0,0.0,0.0,6.37885,0.4462,19.3728,11.763,0.0,0.0,0.0,0.824708164,0.998148789,8.79676704
36.0,1.0,1.0,21.40368,0.3955,49.3274,28.35,0.0,0.479453267,0.0,0.794239461,0.999703649,6.7860231
1084.0,0.0,0.0,173.2434,-0.4041,0.0,0.548622,0.0,0.0,0.0,0.25535503,0.098105164,2.3962463687000004
220.0,0.0,0.0,451.59604,-0.3102,0.0,0.225733,0.0,0.0,0.0,0.111908376,3.89693e-06,2.829515874000001
13.0,0.0,0.0,9600.77696,-0.3759,132.062,268.744,0.0,0.0,0.0,0.3721928,1.0,4.97086711
52.0,0.0,0.0,1699.46831,0.2376,399.016,168.093,0.0,0.0,0.0,0.71101737,0.398813285,7.43867349
260.0,0.0,0.0,0.9687,-0.28,140.593,153.472,0.0,0.0,0.0,0.782960892,0.979199713,12.50320448
67.0,0.0,0.0,5.14301,0.4129,46.6741,53.4618,0.0,0.0,0.0,0.782960892,0.999745809,9.67742038
137.0,0.0,0.0,605.54211,-0.3169,27.808,18.0196,0.0,0.0,0.0,0.497687757,1.2658e-05,4.28855844
457.0,0.0,0.0,3.61036,0.3197,50.9678,20.6591,0.0,0.0,0.0,0.782960892,0.975506866,15.67297733
58.0,0.0,0.0,30.97993,-0.4131,191.628,140.452,0.0,0.0,0.0,0.824708164,0.87136585,7.74742911
28.0,0.0,0.0,109.27527,-0.2527,0.24368,1.84327,0.0,0.0,0.0,0.292119116,0.054416635,1.70705006
326.0,0.0,0.0,186.7787,0.5895,16.1393,10.289,0.0,0.0,0.0,0.566305161,2.38442e-07,3.86565544
322.0,0.0,0.0,1105.62229,-0.2548,298.733,1.81733,0.0,0.0,0.0,0.139342904,8.40652e-07,1.99980452
39.0,0.0,0.0,8.76227,0.2862,0.0,0.915058,0.0,0.0,0.0,0.111908376,0.006838299,0.0
18.0,0.0,0.0,37.62967,0.2414,23.94241918,41.587986799999996,0.0,0.0,0.0,0.214144617,0.029365312,2.5327488181
17.0,0.0,0.0,9663.74662,0.2315,3.18347,9.1775,0.047871355399999996,0.10525670544999999,0.0,0.5898513638200003,0.3966628247623216,8.524019949300003
377.0,0.0,0.0,585.87908,0.4066,0.0,0.0,0.021891906319999998,0.0,0.0,0.13070665706999998,0.05732998761115479,1.6232184600000008
492.0,0.0,0.0,24.8781,0.2664,0.783781,0.587745,0.08786410561,0.03543323276000001,0.0,0.43890638361000006,0.16542249608109308,3.4495905150999993
465.0,0.0,0.0,2.26953,-0.2725,0.269483,2.65571,0.09743837669000001,0.03673643152,0.0,0.49273629679,0.22902260731607746,4.0388710585
44.0,0.0,0.0,76.62647,0.3302,1.72672,0.0,0.00609459847,0.056256505280000015,0.0,0.42030731409,0.10208124718038145,3.105134906100001
180.0,1.0,0.0,987.04507,0.2271,18.1162,11.164,0.0,0.0,0.0,0.426189721,0.38005409,2.97179723
320.0,1.0,1.0,1695.64989,-0.2424,0.0,0.458663,0.0,0.468244205,0.0,0.519814193,6.14215e-26,3.97098282
208.0,0.0,0.0,693.6775,-0.2077,0.226576,0.357389,0.0,0.0,0.0,0.778094649,0.999999992,10.68395422
46.0,0.0,0.0,1095.64678,-0.2456,17.3535,17.102,0.957427108,0.0,0.0,0.55241257,0.00592219,1.96798985
8.0,0.0,0.0,235.27173,-0.1763,0.919316,12.3003,0.0,0.0,0.0,0.123297259,0.000188842,1.97755717
1.0,0.0,0.0,986.92433,0.5332,21.6682,25.5073,0.0,0.0,0.0,0.770912826,1.86116e-07,2.97639148
81.0,0.0,0.0,1292.6128,0.2211,4.19687,0.553005,0.0,0.0,0.0,0.704433322,0.993830465,2.8304118
26.0,0.0,0.0,43.02086,0.7476,20.1728,8.05378,0.0,0.0,0.0,0.809006751,0.999836809,2.8304118
215.0,0.0,0.0,279.1951615999999,0.351,24.9716,49.9014,0.0,0.0,0.0,0.72829324,0.999882541,0.0
39.0,1.0,1.0,115.75595,0.2966,7.63253,15.6647,0.0,0.804354974,0.0,0.638582647,0.999438622,5.83357103
28.0,1.0,0.0,6537.42463,-0.1682,0.0727311,0.875173,0.0,0.395367293,0.0,0.177065939,8.42741e-14,3.79511105
19.0,0.0,0.0,25.55771,0.2408,21.4042,37.9799,0.0,0.0,0.0,0.788574338,0.826067878,7.92021891
148.0,0.0,0.0,49.57694,-0.3138,0.0793024,4.35115,0.0,0.0,0.0,0.319299012,3.71516e-06,3.64963493
1.0,1.0,1.0,1219.29265,0.12322699999999996,21.3428,7.21154,0.0,0.906644289,0.0,0.637993336,0.135386793,17.64906737
9.0,0.0,0.0,415.36286,-0.229,0.41317,6.14332,0.0,0.0,0.0,0.684255004,0.008031196,2.93433955
309.0,1.0,1.0,138.92944,0.3921,39.7777,7.27596,0.957427108,0.477894065,0.0,0.824708164,0.868268313,10.52385559
66.0,0.0,0.0,10.57923,0.3742,27.0093,16.97,0.0,0.0,0.0,0.207913831,0.000439257,2.99256063
42.0,0.0,0.0,46.4952,-0.4599,134.428,44.0638,0.0,0.0,0.0,0.839585781,0.99995316,3.66240179
17.0,1.0,0.0,4051.69126,0.4441,10.9911,51.9819,0.0,0.930627006,0.0,0.786468923,0.999462431,7.79276302
19.0,1.0,1.0,94.00915,0.4368,2937.24,124.167,0.0,0.0,0.0,0.444217145,0.24153768,0.0
163.0,0.0,0.0,30.58676,0.6295,0.291871,0.140474,0.0,0.0,0.0,0.123297259,0.000144124,1.98266541
16.0,0.0,0.0,1623.12511,-0.2699,0.0,0.0980923,0.0,0.0,0.0,0.123297259,0.065390402,1.98266541
118.0,0.0,0.0,802.33751,0.3182,1.80017,1.34866,0.0,0.0,0.0,0.146139458,0.04973845,2.96764242
272.0,0.0,0.0,305.63901,-0.4045,0.0,0.0,0.0,0.0,0.0,0.111908376,6.3004e-06,1.98266541
187.0,0.0,0.0,3.16493,-0.6705,0.0174205,0.0916003,0.0,0.0,0.0,0.186891869,0.490002147,0.0
33.0,0.0,0.0,1070.45038,0.1975,27.9801,10.181,0.0,0.0,0.0,0.824708164,0.989605029,6.56033859
30.0,0.0,0.0,56.37626,0.9415,0.0298888,2.72336,0.0,0.0,0.0,0.693340123,0.866151189,14.05338892
73.0,0.0,0.0,3646.95795,0.2077,8.60392,1.54232,0.894080968,0.0,0.0,0.123297259,7.05368e-26,0.0
25.0,0.0,0.0,126.47135,0.1705,0.983578,17.4274,0.0,0.0,0.0,0.30517252299999986,0.10179476244082,0.0
1.0,1.0,0.0,472.6638,-0.3708,58.8729,17.7424,0.0,0.731960198,0.0,0.831385493,0.354132528,13.82529558
61.0,0.0,0.0,1518.25778,0.2327,86.4257,9.28207,0.957427108,0.395367293,0.0,0.679628551,0.011054798,7.91602311
86.0,1.0,1.0,378.07788,-0.6402,66.0365,4.40311,0.0,0.477735479,0.0,0.603037536,0.245000803,2.97531153
400.0,0.0,0.0,1053.74919,-0.4406,21.5988,30.9423,0.0,0.0,0.0,0.288511723,8.14596e-06,1.9977004
1.0,0.0,0.0,1771.0040395000003,0.024129999999999995,102.421,12.5914,0.0,0.0,0.0,0.30187729,0.997954015,4.93672721
670.0,0.0,0.0,15.3263,-0.6038,28.1616,14.8261,0.957427108,0.570663532,0.0,0.831385493,0.912222953,13.71759198
5.0,0.0,0.0,49.60335,-0.2484,11.0452,37.6496,0.0,0.0,0.0,0.444217145,0.505141848,3.52306165
407.0,0.0,0.0,4421.9007,-0.5121,11.9609,8.37325,0.0,0.0,0.0,0.288511723,0.000375248,5.80132248
39.0,1.0,2.0,2192.08637,-0.1704,0.806562,2.73371,0.0,0.0,0.0,0.824708164,0.988510645,1.86907763
894.0,1.0,1.0,836.45901,-0.8241,0.0168321,0.863823,0.0,0.0,0.0,0.208481908,3.18086e-08,8.9127305
1932.0,0.0,0.0,1969.9741406000003,0.5183,167.288,97.4831,0.0,0.0,0.0,0.598057508,0.837117601,27.2328624
237.0,1.0,0.0,55.75589,0.5131,2.09882,1.51429,0.0,0.959358571,0.0,0.786468923,0.392125212,4.75766587
376.0,1.0,0.0,95.26537,-0.4626,103.281,8.80042,0.0,0.528331768,0.0,0.7082352082600001,0.570443171093941,7.87963926
38.0,0.0,0.0,763.76634,0.2687,2.44604,3.51689,0.0,0.0,0.0,0.146139458,0.310171245,1.98266541
494.0,0.0,0.0,815.64192,-0.3141,0.0,1.81143,0.0,0.0,0.0,0.111908376,0.000121566,1.98266541
392.0,0.0,0.0,69.86384,-0.3303,18.552,24.8907,0.0,0.0,0.0,0.745582581,0.046391622,7.92940676
357.0,0.0,0.0,467.93908,0.582,27.77780052600001,34.451689850000015,0.00957427108,0.02785660831,0.0,0.5628121896900001,0.3114254768141448,7.553690557299996
62.0,0.0,0.0,54.21767,0.2805,6.76424,6.49847,0.0,0.0,0.0,0.792615056,0.272667248,6.84360167
58.0,0.0,0.0,205.6394,0.3799,30.41750299999999,21.837814079999998,0.0,0.023307305979999998,0.0,0.67856766957,0.29515948248324503,5.385506324799998
1.0,0.0,0.0,10798.95885,0.07307299999999999,28.805023360000003,43.59152499999998,0.06505448558,0.04910306467,0.0,0.5249041323200004,0.43481771248124607,6.079721327399998
