,IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Minor Salivary Gland_GTExTPM,Pituitary_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,pLI_ExAC,HIPred,SDI,Testis_GTExFC
136,0.0,0.0,24.0,123.58507,0.1733,1.68295,3.86749,0.0342439,0.0,0.0,0.0,0.9825878697800309,0.7285507920000001,11.69182943,-0.2362
137,0.0,0.0,521.0,913.1814400000001,-0.4321,0.593576,53.5812,0.871866,0.44203407100000003,0.0,0.0,0.9998899952348159,0.714798927,3.81588039,0.29217
138,0.0,0.0,32.0,71.76069,0.2634,0.116347,0.543503,0.585553,0.0,0.0,0.0,0.999978751386027,0.7743014690000001,3.75626441,-0.9432219999999999
139,0.0,1.0,61.0,173.55232,0.4484,1.2856100000000001,10.7255,0.300937,0.8553976209999999,0.0,0.0,0.31472413041630604,0.714407027,14.76606971,-0.342273
140,0.0,0.0,39.0,532.76648,-0.2262,2.57764,4.0018400000000005,0.0113507,0.0,0.0,0.0,0.10684794161279303,0.36942371700000004,1.74820254,0.45974799999999993
141,0.0,1.0,1000.0,11.36951,-0.2937,0.500973,12.9208,0.0314508,0.0,0.0,0.615881762,0.15710085891278286,0.4248684370500001,2.92856602,0.646117
142,1.0,1.0,113.0,5.61975,0.5171,0.033333800000000004,1.21034,0.05908340000000001,0.0,0.0,0.0,0.126993745644894,0.565498233,2.92012308,1.6406610000000001
143,0.0,0.0,53.0,200.0252,-0.2653,0.667768,0.203706,12.3533,0.0,0.0,0.0,0.99953508656607,0.7169443959999999,4.77313532,-0.313648
144,0.0,0.0,61.0,22.584220000000002,0.3521,54.4873,78.1255,96.3996,0.0,0.0,0.0,0.991027964686515,0.745582581,6.70370701,-0.053857
145,0.0,0.0,958.0,5734.22375,-0.4264,18.8204,40.1291,25.2173,0.0,0.0,0.0,0.9999944249211049,0.571837127,3.35283215,-0.25922
146,0.0,0.0,32.0,2694.09373,-0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0170721058222492,0.11190837599999999,1.98841355,2.18162
147,0.0,0.0,88.0,50.28346,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0232742114105319,0.123297259,1.98717466,-2.5509050599999985
148,0.0,0.0,101.0,160.69859,-0.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.5328569119916671,0.123297259,1.98717466,-1.7508393699999996
149,0.0,0.0,170.0,370.17865,0.3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0054708298616562,0.11190837599999999,1.98841355,-2.363653249999999
150,0.0,1.0,28.0,654.0999400000001,-0.4081,22.6126,9.28987,31.6294,0.0,0.0,0.957427108,2e-16,0.485596061,20.630263,0.288358
151,0.0,0.0,27.0,1102.81114,-0.2385,87.8468179,114.58854100000002,41.98620296800003,0.0,0.0,0.0,0.0029253505668285,0.132359073,4.52859362,-0.02441932999999999
152,0.0,0.0,46.0,175.30019,-0.272,21.7038,21.9637,57.5145,0.0,0.0,0.76088591,0.990896287164463,0.824708164,6.91609969,0.307696
153,0.0,0.0,6437.0,7952.876940000001,0.6727,36.3082,33.3311,52.8438,0.0,0.0,0.0,0.99884872439436,0.273053437,9.68123578,0.087237
154,0.0,0.0,51.0,121.12066999999999,0.5027,16.7776,19.0578,10.6448,0.477882401,0.0,0.0,0.23291356502718102,0.654942453,4.52819492,-0.075774
155,0.0,0.0,862.0,48.85088,-0.5253,20.8527,17.0492,64.1688,0.46594482299999995,0.0,0.0,0.999736598475665,0.824708164,6.61160851,0.047851
156,0.0,0.0,325.0,4302.22642,0.4471,4.777080000000001,51.9157,0.104208,0.0,0.0,0.0,4.68264962282e-05,0.565020561,27.47563542,2.629564
157,0.0,1.0,34.0,40.92143,-0.3182,197.91099999999997,143.494,246.511,0.0,0.0,0.0,0.950092967336216,0.700975537,9.69401325,0.124529
158,0.0,0.0,1167.0,4.23961,0.6824,73.0428,223.19099999999997,3.7517300000000002,0.0,0.0,0.0,0.0224327842650619,0.7671471240000001,2.93755893,-0.8722040000000001
159,0.0,0.0,50.0,3.5306800000000003,-0.6337,51.04530890000003,62.79867299999998,58.980800223000024,0.12373262163999997,0.0,0.07152251572000001,0.7416467480675623,0.7203299458499997,10.455566445,-0.06468818000000001
160,0.0,0.0,45.0,1715.16552,-0.3807,13.8581,33.385999999999996,48.5219,0.0,0.0,0.0,0.7395783113542651,0.6505452389999999,8.26567547,-0.18507200000000001
161,0.0,1.0,1040.0,140.44703,-0.3382,5.13685,0.501727,0.0780681,0.0,0.0,0.0,2.19309064e-08,0.743839204,12.90950108,-0.370766
162,0.0,0.0,712.0,264.93653,-0.2642,0.163195,0.28517600000000004,0.0381268,0.39536729299999995,0.0,0.8940809679999999,1.4392800609e-06,0.597733259,5.8717989,0.34019299999999997
163,0.0,1.0,1.0,4524.99996,-0.067107,5.89974,20.1781,8.690389999999999,0.0,0.0,0.0,2.455158092e-07,0.37917918,1.99733796,-0.17106400000000002
164,2.0,1.0,21.0,324.5184,-0.1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0087027298559947,0.5017508860000001,1.74820254,1.221937
165,0.0,0.0,58.0,1618.50988,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.033150753565737504,0.14240101210999992,1.99932516,-2.14791281
166,0.0,0.0,57.0,4.81382,-0.4319,0.0387833,0.08124400000000001,0.07650219999999999,0.0,0.0,0.0,0.20652491468064912,0.35643400594999997,1.9940426,-6.6438559999999995
167,0.0,1.0,1.0,5098.77916,-0.07623700000000003,0.522159,5.64919,0.483849,0.5585722710000001,0.0,0.0,0.0,0.495365709,7.02337534,0.569691
168,0.0,0.0,1.0,108.56923,0.05590700000000001,2.50342,3.03324,1.02557,0.0,0.0,0.957427108,0.000145766291646,0.631864309,5.87436508,0.68629
169,0.0,0.0,31.0,2287.01575,-0.17800000000000002,0.755169,4.1206,0.410157,0.0,0.0,0.0,0.0,0.7815916540000001,2.98610432,-0.619784
170,0.0,0.0,40.0,547.26349,-0.3687,24.7579,26.0401,105.09200000000001,0.0,0.0,0.0,0.9999988770967371,0.7920728920000001,7.54165982,0.21307199999999998
171,0.0,0.0,784.0,3780.70014,0.5874,0.0,0.292167,0.0,0.0,0.0,0.0,0.0874538512080049,0.11190837599999999,0.0,-0.45408000000000004
172,0.0,0.0,37.0,11.36697,-0.4375,45.3135,61.6546,83.4268,0.0,0.0,0.0,0.33953651635587395,0.432313383,2.00140612,-0.070755
173,0.0,0.0,256.0,27.098679999999998,-0.4045,38.2217,54.4568,62.5508,0.0,0.0,0.0,0.0471370341289045,0.32070040699999997,5.62602042,0.20869899999999997
174,1.0,1.0,102.0,42.022220000000004,0.3845,13.5728,16.2123,3.8322,0.899703515,0.0,0.0,0.9999666462566871,0.824708164,7.68047773,-0.236368
175,0.0,0.0,656.0,133.06333,-0.5093,0.0,15.6431,0.0,0.0,0.0,0.0,0.140552618676384,0.444330692,0.0,0.46243900000000004
176,0.0,1.0,32.0,363.12652,0.2836,5.06759,8.49258,0.235102,0.882196062,0.0,0.957427108,2.21161070571e-05,0.636561334,9.79939448,0.46935
177,0.0,0.0,52.0,203.86765,0.3503,1.22951,2.14771,1.4108,0.0,0.0,0.0,0.0289746287609863,0.35722259298000003,1.99992573,-0.41726
178,0.0,1.0,1.0,1308.42229,0.038072,1.96328,5.93242,2.2944400000000003,0.89609491,0.0,0.0,0.0169316348826086,0.244530007,6.90823393,-0.63349
179,2.0,1.0,1.0,41.12591,-0.014686999999999974,0.149231,0.514502,0.120796,0.0,0.0,0.0,0.0003800604577127,0.181705475,2.83811816,0.862352
180,0.0,1.0,45.0,1510.90255,0.2257,6.50295,8.673639999999999,3.70879,0.9328006059999999,0.0,0.0,0.0001725085438401,0.711480618,3.98295932,-0.965333
181,0.0,1.0,39.0,1772.5294399999998,0.5137,0.602988,0.339425,0.046516699999999994,0.853179975,0.0,0.0,0.0030992626683759,0.622939706,3.99033126,0.625101
182,0.0,0.0,305.0,3330.1141399999997,-0.3613,16.6703,7.11795,17.1921,0.0,0.0,0.0,4.52404e-11,0.575230479,3.8377306000000004,0.9231809999999999
183,0.0,0.0,257.0,7029.68062,-0.4635,1.25714,2.24661,0.00389043,0.5457224070000001,0.0,0.0,0.947798761974756,0.653915465,10.93726445,0.263466
184,0.0,0.0,74.0,1330.90849,-0.1726,7.4931,4.7245,5.46974,0.0,0.0,0.0,0.991172158226933,0.762403488,4.62651381,-0.08575
185,0.0,0.0,80.0,602.6159299999999,-0.3719,48.4347,31.1934,39.088,0.0,0.0,0.0,0.0521978626707803,0.638582647,0.0,0.236134
186,0.0,1.0,650.0,4347.97507,-0.2948,26.8739,36.0331,8.55087,0.431381082,0.0,0.0,8.58987882e-08,0.22998991600000002,7.6323214,0.261585
187,0.0,0.0,71.0,8.43166,-0.3434,2.0679,1.8037,2.10745,0.0,0.0,0.0,0.0173290392628945,0.146139458,3.0068335022000015,-0.17219500000000001
188,0.0,1.0,19.0,2304.1461,0.2505,0.0,0.014081,0.0,0.0,0.0,0.0,4.20778097354e-05,0.45271197,14.75014718,-0.273767
189,0.0,0.0,998.0,1919.7932600000001,-0.5045,0.0,0.0,0.0,0.0,0.0,0.0,0.007138451734189,0.11190837599999999,0.0,-1.9200656499999995
190,0.0,0.0,19.0,1835.21965,-0.2854,0.0,0.0,0.0,0.0,0.0,0.0,1.5922972e-08,0.17012570800000001,1.74820254,-1.298345
191,0.0,0.0,110.0,10099.652409999999,-0.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0443756510558884,0.146139458,0.0,-1.4428786699999998
192,0.0,0.0,1.0,2713.21922,-0.08280699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.712159402893277,0.25535503,0.0,-1.92374425
193,0.0,0.0,95.0,118.03568,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0152833137797469,0.123297259,0.0,-1.9297496999999997
194,0.0,0.0,19.0,650.65007,-0.1345,0.0,0.11156700000000001,0.0,0.0,0.0,0.0,0.0018677481690358,0.11190837599999999,0.0,1.7577779999999998
195,0.0,0.0,178.0,2290.4589899999996,0.5922,0.0,0.196918,0.0,0.0,0.0,0.0,6.39176609224e-05,0.11190837599999999,0.0,1.50076
196,0.0,0.0,46.0,239.02977,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,6.75517891131e-05,0.146139458,0.0,-2.0094009399999995
197,0.0,0.0,53.0,2179.0808899999997,0.3499,0.633091,0.883201,1.74091,0.0,0.0,0.0,3.29464855948e-05,0.146139458,1.98266541,1.005624
198,0.0,0.0,272.0,4882.5213,-0.3774,0.0,0.0,0.045759100000000004,0.0,0.0,0.0,0.0019205307954207,0.11190837599999999,1.98266541,-2.314308149999999
199,0.0,0.0,187.0,4489.110229999999,-0.3416,0.0,0.0,0.0644526,0.0,0.0,0.0,9.27165287e-07,0.11190837599999999,1.98266541,-1.5346852399999995
200,0.0,0.0,92.0,2006.35393,-0.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0179818972231652,0.144167379,0.0,-1.6117995199999993
201,0.0,0.0,149.0,235.93422999999999,0.4266,8.36924,16.347,24.9875,0.0,0.0,0.0,0.988642484366364,0.579714477,3.630531361399999,0.21097
202,0.0,0.0,68.0,41.402190000000004,0.359,0.7761020000000001,0.9609219999999999,0.0643215,0.49733194799999997,0.0,0.0,4.638347644e-07,0.455463469,3.27505451,1.1346180000000001
203,0.0,0.0,82.0,216.58312999999998,-0.3275,0.329331,0.0216121,0.0,0.0,0.0,0.0,0.0018812415667878,0.22862041,2.99226437,-0.390829
204,0.0,0.0,1529.0,1247.40878,0.5461,0.0725216,0.0629701,0.0,0.0,0.0,0.0,0.007572396904589,0.146139458,1.86907763,-1.87316653
205,1.0,1.0,96.0,48.90667,-0.5545,0.5471,4.02766,0.012197399999999999,0.0,0.0,0.0,0.9984853506139821,0.80871886,2.99056035,0.122678
206,1.0,1.0,166.0,1086.9460800000002,-0.2903,0.522335,1.5748799999999998,0.0101761,0.0,0.0,0.957427108,0.0,0.527515531,0.0,0.767895
207,0.0,0.0,745.0,40.97898,-0.5346,1.43445,1.64713,0.0230582,0.0,0.0,0.0,0.730656355381448,0.54646343,2.96331746,-1.126097
208,0.0,1.0,597.0,1899.16799,-0.4488,1.19935,2.5975599999999996,0.0277649,0.0,0.0,0.957427108,0.10661209599609599,0.7462295290000001,1.99962367,-0.283882
209,1.0,1.0,41.0,426.62285999999995,-0.4491,4.75666,3.72276,0.47075500000000003,0.0,0.0,0.0,0.0033909059447495,0.640711069,0.0,-0.15748
210,1.0,1.0,244.0,317.57217,0.3022,13.1443,24.7527,28.6723,0.0,0.0,0.0,0.713477056622093,0.650558949,1.99992492,0.46388900000000005
211,0.0,0.0,36.0,16.87911,-0.4523,18.9577,3.82562,0.033056300000000004,0.0,0.0,0.0,0.9690610489299649,0.737545311,8.90483434,0.21104
212,1.0,1.0,129.0,599.71226,-0.3671,19.5416,5.3129599999999995,0.109071,0.494209116,0.0,0.0,0.9998767297545941,0.852899194,10.79929478,-0.12196300000000002
213,0.0,0.0,14.0,289.79879,0.6378,82.3744,156.28,21.8478,0.0,0.0,0.0,0.8757489615896641,0.693781972,3.66240179,-0.44590799999999997
214,2.0,1.0,783.0,1363.72417,-0.4597,0.982692,1.64211,0.00860162,0.477894065,0.0,0.0,0.8847826232292941,0.833875239,2.94475488,-0.198626
215,0.0,0.0,609.0,15.565570000000001,-0.5123,0.714733,4.074330000000001,19.0303,0.0,0.0,0.0,0.6641173151625389,0.209607884,3.97250131,-0.20087
216,0.0,0.0,35.0,76.83464000000001,0.2222,15.5275,11.9708,13.2168,0.0,0.0,0.0,1.4058579327e-06,0.71511656,1.99990361,-0.101408
217,0.0,0.0,47.0,490.1418301999997,-0.312,0.087814,1.0015,0.0173583,0.00960034191,0.0,0.03460104663,0.017061651819774967,0.3231720878200001,5.95345819,0.476908
218,0.0,0.0,35.0,3481.9058299999997,-0.2666,0.067202,0.0874236,0.029756,0.0,0.0,0.0,0.0,0.25091123600000004,9.90845216,-0.681139
219,0.0,0.0,56.0,22.08097,0.4133,0.8318559999999999,3.77906,0.825902,0.0,0.0,0.0,3.64893e-11,0.34804943200000005,4.93580207,1.5796270000000001
220,0.0,0.0,19.0,81.7627,-0.3874,12.3202,9.05755,0.579364,0.0,0.0,0.0,0.0001432972565511,0.275690168,2.87341017,-0.109779
221,0.0,0.0,18.0,134.29607,0.2175,0.05966659999999999,0.24724200000000002,0.0,0.0,0.0,0.0,0.1682094807791122,0.3535941206799999,4.81544009,-2.0231494700000003
222,0.0,0.0,35.0,15.564070000000001,-0.3834,14.8306,14.9695,28.6974,0.514240382,0.0,0.0,0.9854495612627779,0.7944912909999999,4.90475214,-0.209695
223,0.0,0.0,651.0,6.37885,0.4462,23.1706,14.8009,14.0476,0.0,0.0,0.0,0.998148788702111,0.824708164,8.79676704,-0.26976999999999995
224,1.0,1.0,36.0,21.403679999999998,0.3955,21.0166,39.5826,35.7591,0.479453267,0.0,0.0,0.9997036494233,0.794239461,6.7860231,-0.028756999999999998
225,0.0,0.0,1084.0,173.2434,-0.4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0981051636001553,0.25535503,2.2642094087000006,-3.070051
226,0.0,0.0,220.0,451.59604,-0.3102,0.0,0.0,0.0,0.0,0.0,0.0,3.8969251294e-06,0.11190837599999999,1.9914301445000009,-0.628339
227,0.0,0.0,13.0,9600.77696,-0.3759,62.3638,127.525,149.21,0.0,0.0,0.0,0.9999999999906629,0.3721928,4.97086711,-0.073271
228,0.0,0.0,52.0,1699.4683100000002,0.2376,235.41099999999997,336.457,509.32199999999995,0.0,0.0,0.0,0.39881328471452204,0.71101737,7.43867349,-0.065704
229,0.0,0.0,260.0,0.9687,-0.28,96.0228,90.3624,155.60399999999998,0.0,0.0,0.0,0.9791997132895541,0.7829608920000001,12.50320448,0.055113
230,0.0,0.0,67.0,5.143009999999999,0.4129,34.9514,37.0037,73.0406,0.0,0.0,0.0,0.999745808833033,0.7829608920000001,9.67742038,0.197052
231,0.0,0.0,137.0,605.54211,-0.3169,20.733,18.8941,27.2014,0.0,0.0,0.0,1.26579691239e-05,0.497687757,4.28855844,-0.064955
232,0.0,0.0,457.0,3.61036,0.3197,13.6866,18.2386,62.4455,0.0,0.0,0.0,0.975506865848027,0.7829608920000001,15.67297733,-0.126175
233,0.0,0.0,58.0,30.97993,-0.4131,99.6113,124.461,292.246,0.0,0.0,0.0,0.871365849855667,0.824708164,7.74742911,0.110946
234,0.0,0.0,28.0,109.27526999999999,-0.2527,0.0,0.0827362,0.0642239,0.0,0.0,0.0,0.0544166347481236,0.292119116,1.70705006,0.912702
235,0.0,0.0,326.0,186.7787,0.5895,6.94983,13.0243,8.02587,0.0,0.0,0.0,2.384416291e-07,0.5663051610000001,3.86565544,-0.19783499999999998
236,0.0,0.0,322.0,1105.62229,-0.2548,159.912,23.9336,0.20585900000000001,0.0,0.0,0.0,8.406519687e-07,0.13934290400000002,1.99980452,0.58673
237,0.0,0.0,39.0,8.76227,0.2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0068382990218572,0.11190837599999999,0.0,0.472192
238,0.0,0.0,18.0,37.629670000000004,0.2414,45.3349719,68.63790849999997,35.27050479,0.0,0.0,0.0,0.0293653123812636,0.21414461699999998,3.679053208199999,-0.05857881
239,0.0,0.0,17.0,9663.74662,0.2315,1.6885299999999999,2.88095,1.2016200000000001,0.08353661377,0.0,0.0,0.2404204809338223,0.4306151810200001,4.2144880483,0.9480120000000001
240,0.0,0.0,377.0,585.8790799999999,0.4066,0.0,0.0,0.0,0.0,0.0,0.01914854216,0.03414378871942648,0.13024524311000005,0.8131884640000001,-1.6475682400000002
241,0.0,0.0,492.0,24.8781,0.2664,0.8990819999999999,0.04656969999999999,0.0,0.04009655404000001,0.0,0.05917992027000001,0.09788198923308168,0.32721167171,3.942208770099999,1.0617590000000001
242,0.0,0.0,465.0,2.26953,-0.2725,0.133773,0.7008939999999999,0.0846201,0.01396664227,0.0,0.02805072394,0.2909025296507278,0.37157519965,4.101554531999999,-0.391255
243,0.0,0.0,44.0,76.62647,0.3302,0.0,0.0,0.0943672,0.0,0.0,0.0,0.0637258170597074,0.14030394675999985,1.6491254149999994,-2.821164240000001
244,0.0,1.0,180.0,987.0450699999999,0.2271,12.0732,10.5383,2.28843,0.0,0.0,0.0,0.380054089955573,0.426189721,2.97179723,-0.062645
245,1.0,1.0,320.0,1695.64989,-0.2424,0.0,0.0,0.0,0.468244205,0.0,0.0,0.0,0.519814193,3.97098282,0.775995
246,0.0,0.0,208.0,693.6775,-0.2077,0.09002130000000001,4.2176800000000005,0.00953275,0.0,0.0,0.0,0.999999992314383,0.778094649,10.68395422,-0.290894
247,0.0,0.0,46.0,1095.64678,-0.2456,8.37809,15.2041,43.0456,0.0,0.0,0.957427108,0.0059221895613813,0.55241257,1.96798985,-0.176375
248,0.0,0.0,8.0,235.27173,-0.1763,0.23137,0.969161,0.112384,0.0,0.0,0.0,0.0001888423874497,0.123297259,1.97755717,-0.47949200000000003
249,0.0,0.0,1.0,986.92433,0.5332,32.6808,5.50215,22.9632,0.0,0.0,0.0,1.8611647699999998e-07,0.770912826,2.97639148,-0.155076
250,0.0,0.0,81.0,1292.6128,0.2211,1.7701,1.8433099999999998,0.506855,0.0,0.0,0.0,0.9938304650427371,0.7044333220000001,2.8304118,2.897399
251,0.0,0.0,26.0,43.02086,0.7476,14.9767,33.4791,10.638,0.0,0.0,0.0,0.99983680888605,0.809006751,2.8304118,-0.125076
252,0.0,0.0,215.0,404.9156963,0.35100000000000003,13.2299,28.1664,12.9686,0.0,0.0,0.0,0.9998825407501751,0.72829324,0.0,0.099188
253,1.0,1.0,39.0,115.75595,0.2966,43.7703,10.7423,14.8188,0.8043549740000001,0.0,0.0,0.9994386218051279,0.638582647,5.83357103,0.06675700000000001
254,0.0,1.0,28.0,6537.4246299999995,-0.1682,0.0755362,0.0972405,0.11328699999999998,0.39536729299999995,0.0,0.0,8.42e-14,0.17706593899999998,3.79511105,0.415688
255,0.0,0.0,19.0,25.55771,0.2408,3.4118699999999995,7.60566,42.4107,0.0,0.0,0.0,0.826067878054453,0.788574338,7.92021891,-0.282452
256,0.0,0.0,148.0,49.57694,-0.3138,0.0145287,0.471998,0.196669,0.0,0.0,0.0,3.7151646773e-06,0.319299012,3.64963493,0.448036
257,1.0,1.0,1.0,1219.29265,0.20755100000000007,5.096369999999999,6.68359,0.187633,0.906644289,0.0,0.0,0.135386792584163,0.637993336,17.64906737,0.234029
258,0.0,0.0,9.0,415.36286,-0.22899999999999998,23.0861,1.81762,0.027667700000000003,0.0,0.0,0.0,0.0080311958301172,0.6842550040000001,2.93433955,-0.14335699999999998
259,1.0,1.0,309.0,138.92944,0.3921,20.1829,23.4148,24.6468,0.477894065,0.0,0.957427108,0.8682683132087959,0.824708164,10.52385559,0.233212
260,0.0,0.0,66.0,10.57923,0.3742,37.4704,18.1638,9.09961,0.0,0.0,0.0,0.0004392572393214,0.20791383100000002,2.99256063,-0.9390780000000001
261,0.0,0.0,42.0,46.4952,-0.4599,35.7168,85.8141,59.0072,0.0,0.0,0.0,0.9999531602409608,0.8395857809999999,3.66240179,-0.110144
262,0.0,1.0,17.0,4051.69126,0.4441,66.9089,33.9272,0.312763,0.9306270059999999,0.0,0.0,0.999462431417641,0.7864689229999999,7.79276302,-0.352032
263,1.0,1.0,19.0,94.00915,0.4368,184.709,95.1329,9.85485,0.0,0.0,0.0,0.24153768017823302,0.444217145,0.0,0.339317
264,0.0,0.0,163.0,30.586759999999998,0.6295,0.22172399999999998,0.143327,0.23428400000000002,0.0,0.0,0.0,0.0001441238477662,0.123297259,1.98266541,0.39532399999999995
265,0.0,0.0,16.0,1623.12511,-0.2699,0.0,0.0,0.0,0.0,0.0,0.0,0.065390402368431,0.123297259,1.98266541,-2.700866
266,0.0,0.0,118.0,802.33751,0.3182,1.26698,2.46628,1.1556799999999998,0.0,0.0,0.0,0.0497384495024723,0.146139458,2.96764242,0.963556
267,0.0,0.0,272.0,305.63901,-0.4045,0.0,0.0,0.0,0.0,0.0,0.0,6.3004007151e-06,0.11190837599999999,1.98266541,-2.6090199999999992
268,0.0,0.0,187.0,3.16493,-0.6705,0.0,0.0174889,0.0,0.0,0.0,0.0,0.490002147026831,0.186891869,0.0,0.731589
269,0.0,0.0,33.0,1070.45038,0.1975,14.1676,11.8595,0.41522299999999995,0.0,0.0,0.0,0.9896050290894399,0.824708164,6.56033859,0.176964
270,0.0,0.0,30.0,56.376259999999995,0.9415,0.06257090000000001,0.011242100000000001,0.366475,0.0,0.0,0.0,0.8661511890633771,0.6933401229999999,14.05338892,0.317751
271,0.0,0.0,73.0,3646.95795,0.2077,6.63545,7.25045,12.2708,0.0,0.0,0.8940809679999999,0.0,0.123297259,0.0,0.283792
272,0.0,0.0,25.0,126.47135,0.1705,0.539514,0.407209,0.670666,0.0,0.0,0.0,0.08124332266620846,0.27924980360999996,0.0,0.297599
273,0.0,1.0,1.0,472.6638,-0.3708,29.0244,33.8618,155.283,0.731960198,0.0,0.0,0.35413252834892794,0.831385493,13.82529558,0.252172
274,0.0,0.0,61.0,1518.2577800000001,0.2327,21.2438,11.3497,1.05597,0.39536729299999995,0.0,0.957427108,0.0110547982037593,0.679628551,7.91602311,-0.159399
275,1.0,1.0,86.0,378.07788,-0.6402,12.2982,12.0492,0.321486,0.47773547899999996,0.0,0.0,0.245000802643493,0.603037536,2.97531153,0.53788
276,0.0,0.0,400.0,1053.74919,-0.4406,18.0126,14.0308,17.3454,0.0,0.0,0.0,8.1459621591e-06,0.288511723,1.9977004,0.146134
277,0.0,0.0,1.0,2512.813256299999,-0.05521799999999999,31.1115,29.5908,14.0279,0.0,0.0,0.0,0.997954015355093,0.30187729,4.93672721,0.13484000000000002
278,0.0,0.0,670.0,15.3263,-0.6038,18.8346,8.45352,72.9493,0.5706635320000001,0.0,0.957427108,0.9122229533314701,0.831385493,13.71759198,-0.343962
279,0.0,0.0,5.0,49.60335,-0.2484,9.685960000000001,10.5093,9.92295,0.0,0.0,0.0,0.505141848020281,0.444217145,3.52306165,0.08198
280,0.0,0.0,407.0,4421.9007,-0.5121,8.128860000000001,9.56511,6.7163,0.0,0.0,0.0,0.0003752483050258,0.288511723,5.80132248,0.180584
281,2.0,1.0,39.0,2192.08637,-0.1704,0.9337719999999999,0.5479069999999999,1.09133,0.0,0.0,0.0,0.988510645026986,0.824708164,1.86907763,-1.123218
282,1.0,1.0,894.0,836.4590099999999,-0.8241,0.0,0.0,0.0,0.0,0.0,0.0,3.18086247e-08,0.20848190800000002,8.912730499999999,1.52499
283,0.0,0.0,1932.0,1507.8888554000007,0.5183,71.8359,284.869,47.8366,0.0,0.0,0.0,0.837117600739375,0.598057508,27.232862400000002,0.103448
284,0.0,1.0,237.0,55.75589,0.5131,8.24028,19.1386,7.898110000000001,0.959358571,0.0,0.0,0.392125211518415,0.7864689229999999,4.75766587,-0.287412
285,0.0,1.0,376.0,95.26536999999999,-0.4626,48.4381,34.8442,74.4515,0.5283317679999999,0.0,0.0,0.3408869304339177,0.7239352177599998,7.87963926,-1.006638
286,0.0,0.0,38.0,763.76634,0.2687,1.5862,7.48462,0.951715,0.0,0.0,0.0,0.310171245019823,0.146139458,1.98266541,-0.283032
287,0.0,0.0,494.0,815.64192,-0.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0001215656351239,0.11190837599999999,1.98266541,-2.1774
288,0.0,0.0,392.0,69.86384,-0.3303,21.7509,11.4917,12.1813,0.0,0.0,0.0,0.0463916223696272,0.745582581,7.92940676,-0.110449
289,0.0,0.0,357.0,467.93908,0.5820000000000001,53.99738390000002,67.73696999999999,51.78177998999996,0.061970260320000026,0.0,0.00957427108,0.5073786114241017,0.6582373947299999,5.781215269799997,0.0004348900000000017
290,0.0,0.0,62.0,54.21767,0.2805,3.1863200000000003,2.43897,1.5967799999999999,0.0,0.0,0.0,0.27266724849371304,0.7926150559999999,6.84360167,-1.002876
291,0.0,0.0,58.0,205.6394,0.3799,33.0792968,29.111366199999978,30.93896503000001,0.02197330017,0.0,0.0,0.44817116951589203,0.6040802979600001,3.4795286015999984,0.03808862
292,0.0,0.0,1.0,10798.95885,0.03341099999999996,89.975021,119.389524,76.91195988999998,0.06002669633,0.0,0.050097898569999987,0.42963032678877183,0.4703026777800003,6.9486764475,0.05297327999999999
